date,plate,park_location,service,arrival_time,start_handling_time,stop_handling_time,exit_time,qtime,htime,extime,dtime,loading,del_pick,del_size,pick_size,refrigerated,vehicle_type,vehicle_model,no_workers,side_company,side_postal,commodity_type,commodity_extra,number_stores,store_name1,store_floor1,store_number1,store_type1,opening1,no_branches1,link1,store_name2,store_floor2,store_number2,store_type2,opening2,no_branches2,link2,store_name3,store_floor3,store_number3,store_type3,opening3,no_branches3,link3,store_name4,store_floor4,store_number4,store_type4,opening4,no_branches4,link4,logo,employer,employer_type,reloads,stops,origin,origin_extra,morning_load,erp,start_work,stop_work,gas_refills,flex,flex_extra
24/06/15,GBD2742J,NA,GV,24/06/15 08:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Toyota Hiace,NA,NA,NA,nonperishable_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FUDAFOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YN1356Y,street,GV,24/06/15 08:29,24/06/15 08:30,24/06/15 08:47,24/06/15 08:47,1,17,0,18,NA,NA,NA,NA,N,ClosedLightTrucks,ISUZU REWARD,1,INDO GUNA,NA,fresh_frozen_food,VEGETABLES,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INDOGUNA,INDO GUNA,SUPPLIER,1,16,SEMBAWANG,SENOKO,NA,NA,NA,NA,NA,NA,NA
24/06/15,YN2972L,street,GV,24/06/15 08:29,24/06/15 08:30,24/06/15 08:50,24/06/15 08:50,1,20,0,21,2,3,4,NA,N,ClosedLightTrucks,ISUZU,2,GIORDANO,NA,clothing_accessories,NA,1,Giordano,2,Dec-13, fashion, 10am to 10pm,67,http://www.streetdirectory.com/giordano/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GIORDANO,GIORDANO,SUPPLIER,1,12,GEYLANG,UBI,4,Y,7;30,17:30:00,3,Y,NA
24/06/15,GU7052K,street,GV,24/06/15 08:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GY2190G,NA,GV,24/06/15 08:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GX7638C,street,GV,24/06/15 08:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GY2092G,NA,GV,24/06/15 08:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SmallVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBB8092Y,NA,GV,24/06/15 08:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Toyota,NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YAKULT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YM6621D,NA,GV,24/06/15 08:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HeavyTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,PA7580B,NA,GV,24/06/15 08:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBB8165X,LB,GV,24/06/15 08:39,24/06/15 08:45,24/06/15 09:14,24/06/15 09:14,6,29,0,35,3,1,1.5,0,N,ClosedLightTrucks,FUSO CANTER,1,HIGH5 BRAND ,629887,prepared_food,NA,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIGH5,HIGH5,SUPPLIER,1,28,JURONG,TMA JURONG,4,N,02:00:00,22:00:00,2,NA,NA
24/06/15,YM6993E,street,GV,24/06/15 08:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,MITSUBISHI-FUSO CANTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100 MILLION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBB3192A,NA,GV,24/06/15 08:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Toyota Dyna 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GXZ16K,LB,GV,24/06/15 08:45,24/06/15 08:55,24/06/15 09:37,24/06/15 09:37,10,42,0,52,4,1,2,0,N,ClosedLightTrucks,MITSUBISHI CANTER,1,SUNSHINE,638894,prepared_food,NA,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT WHITE BREAD,SUNSHINE",SUNSHINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YM955E,LB,GV,24/06/15 08:46,24/06/15 09:00,24/06/15 09:15,24/06/15 09:15,14,15,0,29,1,1,3,0,Y,ClosedLightTrucks,MITSUBISHI,1,RE&S FOOD FOR LIFE RAMEN,NA,NA,NA,1,Men-ichi Kyoto Tonkotsu Ramen,1,22/23, food_restaurants, 10am to 10pm,3,http://www.men-ichi.com.sg/locations/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RE&S,SPEED COM,TRANSPORTATION/LOGISTICS,2,8,PAYA LEBAR,PAYA LEBAR,4,N,07:30:00,17:00:00,3,NA,NA
24/06/15,GBB2769T,street,GV,24/06/15 08:48,24/06/15 08:50,24/06/15 08:57,24/06/15 08:57,2,7,0,9,3,1,1.5,0,N,OpenLightTrucks,TOYOTA D4D,1,NA,NA,prepared_food,FOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TAM CHU SENG,SUPPLIER,1,"20,30",QUEENSTOWN,PASIR PANJANG,3,N,NA,21:30:00,2,NA,NA
24/06/15,GV4851K,NA,GV,24/06/15 08:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GQ1888B,NA,GV,24/06/15 08:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Toyota Dyna 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YN4985L,street,GV,24/06/15 08:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARIGOLD HL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YN1076E,street,GV,24/06/15 08:54,24/06/15 08:55,24/06/15 09:47,24/06/15 09:47,1,52,0,53,1,3,5,NA,N,HeavyTrucks,FUSO FIGHTER,2,NA,NA,nonperishable_food,DRINKS,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F&N SEASONS,F&N SEASONS",F&N SEASONS,MANUFACTURER,1,31,CLEMENTI,PANDANG(CLEMENTI),2,N,07:00:00,15:00:00,1,N,NA
24/06/15,GBD2749T,NA,GV,24/06/15 08:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Toyota Hiace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBC3390P,NA,GV,24/06/15 09:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SmallVans,NISSAN NV200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GQ2488R,NA,GV,24/06/15 09:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YK9174T,street,GV,24/06/15 09:04,24/06/15 09:06,24/06/15 09:15,24/06/15 09:15,2,9,0,11,2,1,1,0,Y,ClosedLightTrucks,NISSAN,1,NA,NA,fresh_frozen_food,CHICKEN,2,Thai express,2,55/57, food_restaurants, 10am to 10pm,25,http://www.streetdirectory.com/thaiexpresssg/,The French Table,1,44, food_restaurants, 10.30am to 10.30pm,2,http://www.thefrenchtable.com.sg/contact.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DES FOOD,MANUFACTURER,1,"15,20",NA,NA,NA,NA,NA,NA,1,NA,NA
24/06/15,YN7077M,street,GV,24/06/15 09:06,24/06/15 09:07,24/06/15 09:14,24/06/15 09:14,1,7,0,8,2,1,0.2,0,N,ClosedLightTrucks,FUSO CANTER,1,NA,NA,NA,NA,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TAY,COURIER,2,"15,20",NA,NA,2,Y,08:00:00,16:00:00,2,NA,NA
24/06/15,GBD3760A,NA,GV,24/06/15 09:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SmallVans,Others (Light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,NCX8862,NA,GV,24/06/15 09:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GO4945D,NA,people,24/06/15 09:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NISSAN CABSTAR,NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YN4102T,NA,GV,24/06/15 09:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMEROID LOGISTICS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GU8662T,NA,GV,24/06/15 09:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GY5177B,NA,GV,24/06/15 09:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Mitsubishi MINICAB-MiEV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBB9703L,NA,GV,24/06/15 09:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBA6337K,LB,GV,24/06/15 09:15,24/06/15 09:17,24/06/15 09:28,24/06/15 09:28,2,11,0,13,1,1,NA,0,N,LargeVans,TOYOTA,1,HUAN TRADING PL,369972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SUPPLIER,2,7,TOA PAYOH,TAI SENG,2,N,08:00:00,18:00:00,3,NA,NA
24/06/15,YM6621D,street,GV,24/06/15 09:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HeavyTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBB5029B,NA,GV,24/06/15 09:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBA3095C,NA,GV,24/06/15 09:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SmallVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GW5312M,NA,GV,24/06/15 09:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NA,NA,NA,NA,prepared_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,POLAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBD7651E,NA,GV,24/06/15 09:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YK1167S,NA,people,24/06/15 09:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NA,NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GY885Z,NA,GV,24/06/15 09:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SmallVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GD4945D,NA,GV,24/06/15 09:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NISSAN CABSTAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EDZ INTERIER CONTRACTS PTE LTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GX2233Y,NA,GV,24/06/15 09:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,SBB5998D,LB,GV,24/06/15 09:23,24/06/15 09:24,24/06/15 09:35,24/06/15 09:35,1,11,0,12,2,1,2,0,Y,ClosedLightTrucks,FUSO CANTER,1,OMNI AQUATIC SUPPLIES ,128347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLEMENTI,PANDAN LOOP,NA,NA,NA,NA,NA,NA,NA
24/06/15,YM77972,street,GV,24/06/15 09:25,24/06/15 09:28,24/06/15 09:35,24/06/15 09:35,3,7,0,10,NA,1,0.25,0,N,ClosedLightTrucks,NA,1,LEE SAY POULTRY INDUSTRIAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LEESAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBD4112P,street,GV,24/06/15 09:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GV4832R,LB,GV,24/06/15 09:27,24/06/15 09:30,24/06/15 09:40,24/06/15 09:40,3,10,0,13,3,1,0.1,0,N,OpenLightTrucks,NA,NA,NA,NA,fresh_frozen_food,VEGETABLES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,NA,NA,4,Y,02:00:00,08:30:00,7,NA,NA
24/06/15,GT5330B,NA,GV,24/06/15 09:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBC1984D,LB,GV,24/06/15 09:28,24/06/15 09:30,24/06/15 10:37,24/06/15 10:37,2,67,0,69,4,1,2,0,N,ClosedLightTrucks,MITSUBISHI CANTER,1,PASSION MARKETING PL,609388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YL3076C,street,GV,24/06/15 09:28,24/06/15 09:34,24/06/15 09:55,24/06/15 09:55,6,21,0,27,3,1,0.4,0,Y,ClosedLightTrucks,MITSUBISHI,1,NA,NA,fresh_frozen_food,"CHICKEN, CORN",1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CP charoen pokphand intertrade singapore,CP",SEO ENG JOO FROZEN FOOD PTE LTD,SUPPLIER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GBB7990L,street,GV,24/06/15 09:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ClosedLightTrucks,NA,NA,NA,NA,stationery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SINGAPORE POST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YM7856L,LB,GV,24/06/15 09:30,24/06/15 09:35,24/06/15 09:55,24/06/15 09:55,5,20,0,25,3,1,2,0,Y,ClosedLightTrucks,ISUZU NHR,1,NA,NA,fresh_frozen_food,FRUITS AND VEGETABLES,5,Seoul Garden,3,03-May, food_restaurants, 10am to 10pm,15,http://www.streetdirectory.com/seoulgardensingapore/,The Manhattan FISH MARKET,2,06-Jul, food_restaurants, 10am to 10pm,15,http://www.streetdirectory.com/manhattan-fish-market/,MOS Burger,B1,39, food_restaurants, 10am to 10pm,31,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=68911&branchid=127270,NA,NA,NA,NA,NA,NA,NA,NA,TRUST LINK,TRANSPORTATION/LOGISTICS,1,20,JURONG,JURONG,4,N,05:30:00,10:00:00,2,Y,NA
24/06/15,GBB1007R,NA,GV,24/06/15 09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,GZ2447L,LB,GV,24/06/15 09:33,24/06/15 09:38,24/06/15 10:20,24/06/15 10:20,5,42,0,47,1,1,2,0,N,ClosedLightTrucks,ISUZU,1,STUE PTE LTD,629887,NA,NA,1,Kopitiam,B2,10, food_restaurants, 7am to 10pm,77,http://www.kopitiam.biz/search-results/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAO GEE FOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/06/15,YM2696P,street,GV,24/06/15 09:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,NISSAN CABSTAR,NA,NA,NA,nonperishable_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OIL VILLAGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
