"time","2015-06-24","2015-06-25","2015-06-26","2016-01-21","2016-01-22"
2016-01-01 12:04:57,7,12,32,41,36
2016-01-01 12:05:05,8,12,32,41,36
2016-01-01 12:05:13,8,12,33,41,36
2016-01-01 12:05:15,8,12,33,41,37
2016-01-01 12:05:17,8,12,33,41,38
2016-01-01 12:05:19,8,12,33,41,39
2016-01-01 12:05:23,7,12,33,41,39
2016-01-01 12:05:26,7,12,32,41,39
2016-01-01 12:05:32,7,12,32,41,40
2016-01-01 12:05:40,6,12,31,41,40
2016-01-01 12:05:40,6,12,31,41,40
2016-01-01 12:05:49,6,13,32,41,41
2016-01-01 12:05:49,6,13,32,41,41
2016-01-01 12:05:49,6,13,32,41,41
2016-01-01 12:05:55,6,13,32,41,40
2016-01-01 12:05:58,6,13,31,41,41
2016-01-01 12:05:58,6,13,31,41,41
2016-01-01 12:06:05,5,13,31,41,41
2016-01-01 12:06:12,5,13,30,41,41
2016-01-01 12:06:23,5,13,30,42,41
2016-01-01 12:06:24,5,12,30,42,40
2016-01-01 12:06:24,5,11,30,42,40
2016-01-01 12:06:24,5,12,30,42,40
2016-01-01 12:06:24,5,12,30,42,40
2016-01-01 12:06:24,5,11,30,42,40
2016-01-01 12:06:24,5,11,30,42,40
2016-01-01 12:06:41,5,11,30,41,40
2016-01-01 12:06:51,5,11,30,42,40
2016-01-01 12:06:57,5,11,30,42,39
2016-01-01 12:07:12,5,11,30,42,38
2016-01-01 12:07:14,5,11,30,42,37
2016-01-01 12:07:20,5,11,30,43,37
2016-01-01 12:07:33,5,11,29,43,37
2016-01-01 12:08:06,6,11,29,43,37
2016-01-01 12:08:08,6,11,29,44,37
2016-01-01 12:08:11,6,11,29,44,36
2016-01-01 12:08:19,6,11,28,44,36
2016-01-01 12:08:23,6,11,27,44,36
2016-01-01 12:08:46,6,11,27,44,35
2016-01-01 12:08:49,6,11,27,44,34
2016-01-01 12:08:56,6,11,27,44,33
2016-01-01 12:08:58,6,11,27,44,32
2016-01-01 12:09:35,6,11,27,44,33
2016-01-01 12:09:45,6,11,27,43,33
2016-01-01 12:09:49,6,11,27,43,32
2016-01-01 12:10:00,6,11,27,44,32
2016-01-01 12:10:01,6,11,27,44,31
2016-01-01 12:10:03,6,11,27,44,32
2016-01-01 12:10:07,6,11,27,45,32
2016-01-01 12:10:14,6,11,26,45,32
2016-01-01 12:10:18,6,11,26,45,31
2016-01-01 12:10:20,6,12,26,45,30
2016-01-01 12:10:20,6,12,26,45,30
2016-01-01 12:10:24,6,12,25,45,30
2016-01-01 12:10:25,6,12,24,45,30
2016-01-01 12:10:49,6,12,24,44,30
2016-01-01 12:11:24,6,11,23,44,31
2016-01-01 12:11:24,6,11,23,44,31
2016-01-01 12:11:24,6,11,23,44,31
2016-01-01 12:11:24,6,10,23,44,31
2016-01-01 12:11:24,6,10,23,44,31
2016-01-01 12:11:24,6,10,23,44,31
2016-01-01 12:11:24,6,10,23,44,31
2016-01-01 12:11:24,6,11,23,44,31
2016-01-01 12:11:28,6,11,24,44,31
2016-01-01 12:11:33,7,11,24,44,31
2016-01-01 12:11:37,7,11,25,44,31
2016-01-01 12:11:42,7,11,25,44,32
2016-01-01 12:11:49,7,11,24,44,32
2016-01-01 12:11:50,7,11,24,44,33
2016-01-01 12:12:31,7,11,24,43,33
2016-01-01 12:12:49,7,11,24,43,32
2016-01-01 12:12:57,7,11,24,43,33
2016-01-01 12:13:01,7,11,23,43,33
2016-01-01 12:13:03,7,11,22,43,33
2016-01-01 12:13:04,7,11,22,44,33
2016-01-01 12:13:12,7,11,21,44,33
2016-01-01 12:13:14,8,11,21,44,33
2016-01-01 12:13:49,8,11,21,43,33
2016-01-01 12:13:50,8,11,22,43,33
2016-01-01 12:13:54,8,11,22,43,34
2016-01-01 12:14:13,8,11,22,43,33
2016-01-01 12:14:15,8,11,22,44,33
2016-01-01 12:14:30,8,11,23,44,32
2016-01-01 12:14:30,8,11,23,44,32
2016-01-01 12:15:00,8,11,23,45,32
2016-01-01 12:15:03,8,11,24,45,32
2016-01-01 12:15:04,8,11,25,45,32
2016-01-01 12:15:25,9,11,25,45,32
2016-01-01 12:15:29,9,11,25,46,32
2016-01-01 12:15:30,9,11,25,45,32
2016-01-01 12:15:30,9,11,25,44,32
2016-01-01 12:15:30,9,11,25,44,32
2016-01-01 12:15:30,9,11,25,45,32
2016-01-01 12:15:31,9,11,25,45,31
2016-01-01 12:15:33,9,11,25,45,32
2016-01-01 12:15:42,9,11,25,45,32
2016-01-01 12:15:44,9,11,25,45,33
2016-01-01 12:15:46,9,11,24,45,33
2016-01-01 12:15:49,9,11,24,45,32
2016-01-01 12:15:54,9,11,24,45,33
2016-01-01 12:16:06,9,11,25,45,33
2016-01-01 12:16:14,9,11,25,45,34
2016-01-01 12:16:24,8,11,25,45,34
2016-01-01 12:16:40,8,11,24,45,34
2016-01-01 12:16:43,8,11,24,46,34
2016-01-01 12:16:49,8,11,24,46,33
2016-01-01 12:17:03,8,11,24,46,34
2016-01-01 12:17:05,8,11,25,46,34
2016-01-01 12:17:07,8,11,25,47,34
2016-01-01 12:17:11,8,11,25,47,35
2016-01-01 12:17:18,8,11,25,47,34
2016-01-01 12:17:41,8,11,24,47,34
2016-01-01 12:17:49,8,11,24,48,34
2016-01-01 12:17:58,8,11,24,48,35
2016-01-01 12:18:00,8,11,24,48,36
2016-01-01 12:18:06,8,11,24,48,35
2016-01-01 12:18:10,8,11,24,49,35
2016-01-01 12:18:17,8,11,24,50,35
2016-01-01 12:18:18,8,11,24,50,34
2016-01-01 12:18:24,8,11,23,51,34
2016-01-01 12:18:24,8,11,23,51,34
2016-01-01 12:18:27,8,11,23,50,34
2016-01-01 12:18:32,8,11,23,50,33
2016-01-01 12:18:36,8,11,23,49,33
2016-01-01 12:18:53,8,11,24,49,33
2016-01-01 12:18:58,8,11,24,49,34
2016-01-01 12:18:59,8,11,24,50,34
2016-01-01 12:19:02,8,11,24,51,34
2016-01-01 12:19:19,8,11,24,50,34
2016-01-01 12:19:24,8,9,24,50,34
2016-01-01 12:19:30,8,9,24,49,34
2016-01-01 12:19:33,8,9,25,49,34
2016-01-01 12:19:36,8,9,25,49,35
2016-01-01 12:19:50,8,10,24,49,35
2016-01-01 12:19:50,8,10,24,49,35
2016-01-01 12:20:06,8,10,24,48,35
2016-01-01 12:20:13,8,10,24,47,35
2016-01-01 12:20:23,8,10,23,47,35
2016-01-01 12:20:24,7,10,23,47,35
2016-01-01 12:20:46,7,10,23,47,36
2016-01-01 12:20:49,7,10,23,47,35
2016-01-01 12:20:53,7,10,23,47,36
2016-01-01 12:21:15,7,10,24,47,36
2016-01-01 12:21:24,7,10,23,47,36
2016-01-01 12:21:42,7,10,22,47,36
2016-01-01 12:21:43,7,10,22,48,36
2016-01-01 12:21:47,7,10,21,48,36
2016-01-01 12:21:49,7,10,21,48,35
2016-01-01 12:21:54,7,10,21,48,36
2016-01-01 12:21:58,7,10,21,49,36
2016-01-01 12:22:06,7,10,21,49,37
2016-01-01 12:22:07,7,10,21,48,37
2016-01-01 12:22:09,7,10,21,49,37
2016-01-01 12:22:13,7,10,21,50,37
2016-01-01 12:22:14,7,10,20,50,37
2016-01-01 12:22:15,7,10,20,49,37
2016-01-01 12:22:24,7,10,20,50,37
2016-01-01 12:22:26,7,10,19,50,37
2016-01-01 12:22:27,7,10,19,51,37
2016-01-01 12:22:47,7,10,19,51,38
2016-01-01 12:22:49,7,10,19,51,37
2016-01-01 12:23:02,7,10,19,50,37
2016-01-01 12:23:03,8,10,19,50,37
2016-01-01 12:23:12,9,10,19,50,37
2016-01-01 12:23:27,9,10,19,50,38
2016-01-01 12:23:29,9,10,20,50,38
2016-01-01 12:23:32,9,11,20,50,38
2016-01-01 12:23:37,9,11,21,50,38
2016-01-01 12:23:45,9,11,22,50,38
2016-01-01 12:23:53,9,11,22,50,37
2016-01-01 12:24:00,9,11,21,51,37
2016-01-01 12:24:00,9,11,21,51,37
2016-01-01 12:24:04,9,11,21,50,37
2016-01-01 12:24:29,9,11,21,50,38
2016-01-01 12:24:36,8,11,21,50,38
2016-01-01 12:24:43,8,11,21,49,38
2016-01-01 12:24:47,8,11,21,49,37
2016-01-01 12:24:49,8,11,21,48,37
2016-01-01 12:24:56,8,11,21,47,37
2016-01-01 12:25:11,8,11,20,47,37
2016-01-01 12:25:24,8,10,20,47,37
2016-01-01 12:25:25,8,10,20,47,38
2016-01-01 12:25:27,8,10,20,47,39
2016-01-01 12:25:44,8,10,20,48,39
2016-01-01 12:25:49,8,10,20,47,38
2016-01-01 12:25:49,8,10,20,47,38
2016-01-01 12:25:56,8,10,21,47,38
2016-01-01 12:25:59,8,10,21,47,39
2016-01-01 12:26:05,8,10,21,47,38
2016-01-01 12:26:17,8,10,21,47,37
2016-01-01 12:26:21,8,10,21,48,37
2016-01-01 12:26:23,8,10,21,48,36
2016-01-01 12:26:24,7,10,21,48,36
2016-01-01 12:26:32,7,10,21,47,36
2016-01-01 12:26:34,7,10,21,47,37
2016-01-01 12:26:44,7,10,21,46,37
2016-01-01 12:26:50,7,10,21,45,37
2016-01-01 12:26:51,7,10,21,45,38
2016-01-01 12:26:52,7,10,21,45,39
2016-01-01 12:27:04,7,10,21,45,38
2016-01-01 12:27:07,7,10,20,45,39
2016-01-01 12:27:07,7,10,20,45,39
2016-01-01 12:27:14,7,11,20,45,39
2016-01-01 12:27:18,7,11,20,45,40
2016-01-01 12:27:27,7,11,20,46,40
2016-01-01 12:27:31,7,11,20,46,41
2016-01-01 12:27:31,7,11,20,46,42
2016-01-01 12:27:31,7,11,20,46,41
2016-01-01 12:27:31,7,11,20,46,41
2016-01-01 12:27:31,7,11,20,46,42
2016-01-01 12:27:31,7,11,20,46,41
2016-01-01 12:27:31,7,11,20,46,41
2016-01-01 12:27:31,7,11,20,46,42
2016-01-01 12:27:31,7,11,20,46,41
2016-01-01 12:27:35,7,11,21,46,41
2016-01-01 12:27:39,7,11,21,45,41
2016-01-01 12:27:46,7,11,21,45,41
2016-01-01 12:27:46,7,11,21,45,41
2016-01-01 12:27:46,7,11,22,45,41
2016-01-01 12:27:46,7,11,22,45,41
2016-01-01 12:27:49,7,11,22,44,41
2016-01-01 12:27:51,7,11,22,45,41
2016-01-01 12:27:52,7,11,20,45,41
2016-01-01 12:28:01,7,11,20,45,40
2016-01-01 12:28:04,7,11,20,46,40
2016-01-01 12:28:07,7,11,20,45,40
2016-01-01 12:28:27,7,11,19,45,40
2016-01-01 12:28:45,7,11,20,45,40
2016-01-01 12:28:49,8,11,20,44,40
2016-01-01 12:28:49,8,11,20,44,40
2016-01-01 12:28:52,9,11,20,44,40
2016-01-01 12:28:56,9,11,20,43,40
2016-01-01 12:29:02,9,11,20,43,41
2016-01-01 12:29:03,9,11,20,43,40
2016-01-01 12:29:09,9,11,20,43,39
2016-01-01 12:29:16,9,11,20,43,40
2016-01-01 12:29:20,9,11,20,42,40
2016-01-01 12:29:22,9,11,20,42,41
2016-01-01 12:29:23,9,11,20,42,42
2016-01-01 12:29:28,9,11,21,42,42
2016-01-01 12:29:30,9,11,21,42,41
2016-01-01 12:29:33,9,11,21,41,41
2016-01-01 12:29:39,9,12,21,41,41
2016-01-01 12:29:43,9,13,21,41,41
2016-01-01 12:29:45,9,13,21,42,41
2016-01-01 12:30:07,9,13,21,43,41
2016-01-01 12:30:13,9,13,22,43,41
2016-01-01 12:30:15,9,13,21,43,41
2016-01-01 12:30:24,9,12,21,43,41
2016-01-01 12:31:01,9,12,22,43,41
2016-01-01 12:31:08,9,12,22,44,41
2016-01-01 12:31:09,9,12,22,44,42
2016-01-01 12:31:12,9,12,22,44,41
2016-01-01 12:31:20,9,12,22,45,41
2016-01-01 12:31:24,8,12,21,45,41
2016-01-01 12:31:24,8,12,21,45,41
2016-01-01 12:31:34,9,12,21,45,41
2016-01-01 12:31:43,9,12,21,46,41
2016-01-01 12:31:49,9,12,21,46,40
2016-01-01 12:32:03,9,12,21,47,40
2016-01-01 12:32:09,9,12,20,47,40
2016-01-01 12:32:10,9,12,20,47,39
2016-01-01 12:32:16,9,12,20,47,38
2016-01-01 12:32:17,9,12,21,47,38
2016-01-01 12:32:18,9,12,21,48,38
2016-01-01 12:32:24,9,11,20,48,38
2016-01-01 12:32:24,9,11,20,48,38
2016-01-01 12:32:38,9,11,20,47,38
2016-01-01 12:32:49,9,11,20,46,38
2016-01-01 12:32:51,9,11,19,46,38
2016-01-01 12:32:58,8,11,19,46,38
2016-01-01 12:33:02,8,11,19,45,38
2016-01-01 12:33:08,8,11,19,44,38
2016-01-01 12:33:15,8,11,20,44,38
2016-01-01 12:33:24,8,10,20,44,38
2016-01-01 12:33:32,8,10,21,44,38
2016-01-01 12:33:41,8,10,22,44,38
2016-01-01 12:33:48,8,10,21,44,38
2016-01-01 12:33:49,8,10,21,43,38
2016-01-01 12:33:49,8,10,21,42,38
2016-01-01 12:33:49,8,10,21,42,38
2016-01-01 12:33:49,8,10,21,43,38
2016-01-01 12:33:59,8,11,21,43,38
2016-01-01 12:34:02,8,11,21,43,38
2016-01-01 12:34:03,8,11,22,44,38
2016-01-01 12:34:03,8,11,22,44,38
2016-01-01 12:34:04,8,11,22,44,37
2016-01-01 12:34:07,8,11,23,43,37
2016-01-01 12:34:07,8,11,23,43,37
2016-01-01 12:34:08,8,11,23,42,37
2016-01-01 12:34:12,8,11,23,43,37
2016-01-01 12:34:24,7,11,23,43,37
2016-01-01 12:34:35,7,11,23,42,37
2016-01-01 12:34:36,7,11,23,42,38
2016-01-01 12:34:41,7,11,23,42,37
2016-01-01 12:34:42,7,11,23,42,36
2016-01-01 12:34:43,7,11,23,43,36
2016-01-01 12:34:49,7,11,23,44,35
2016-01-01 12:34:49,7,11,23,44,35
2016-01-01 12:34:59,7,11,23,44,36
2016-01-01 12:34:59,7,11,23,44,37
2016-01-01 12:34:59,7,11,23,44,36
2016-01-01 12:34:59,7,11,23,44,37
2016-01-01 12:35:01,8,11,23,44,38
2016-01-01 12:35:01,8,11,23,44,38
2016-01-01 12:35:14,8,11,23,45,38
2016-01-01 12:35:24,7,11,23,45,38
2016-01-01 12:35:27,7,11,23,44,38
2016-01-01 12:35:41,7,11,22,44,38
2016-01-01 12:35:47,7,11,23,43,38
2016-01-01 12:35:47,7,11,23,43,38
2016-01-01 12:35:48,7,12,23,43,38
2016-01-01 12:35:56,7,12,23,43,39
2016-01-01 12:36:11,7,12,23,44,39
2016-01-01 12:36:18,7,12,23,44,38
2016-01-01 12:36:19,7,12,22,44,39
2016-01-01 12:36:19,7,12,22,44,39
2016-01-01 12:36:28,7,12,22,44,38
2016-01-01 12:36:43,7,12,23,44,38
2016-01-01 12:36:51,8,12,23,44,38
2016-01-01 12:36:54,8,12,24,43,38
2016-01-01 12:36:54,8,12,25,43,38
2016-01-01 12:36:54,8,12,25,43,38
2016-01-01 12:36:54,8,12,25,43,38
2016-01-01 12:36:54,8,12,24,43,38
2016-01-01 12:36:54,8,12,24,43,38
2016-01-01 12:37:02,8,12,24,42,38
2016-01-01 12:37:07,8,12,24,42,39
2016-01-01 12:37:20,8,12,24,41,39
2016-01-01 12:37:21,8,12,24,41,40
2016-01-01 12:37:22,8,12,24,41,40
2016-01-01 12:37:29,8,12,24,42,40
2016-01-01 12:37:38,8,12,24,41,40
2016-01-01 12:37:54,8,12,24,41,39
2016-01-01 12:37:56,8,12,25,41,39
2016-01-01 12:38:07,8,12,25,41,38
2016-01-01 12:38:10,8,12,25,40,37
2016-01-01 12:38:10,8,12,25,40,37
2016-01-01 12:38:14,8,12,25,39,37
2016-01-01 12:38:24,8,11,25,39,37
2016-01-01 12:38:25,8,11,25,40,37
2016-01-01 12:38:40,8,11,24,40,38
2016-01-01 12:38:40,8,11,24,40,38
2016-01-01 12:38:46,8,11,24,39,38
2016-01-01 12:38:56,8,11,24,39,37
2016-01-01 12:38:59,8,11,24,39,36
2016-01-01 12:39:00,8,11,24,38,36
2016-01-01 12:39:15,8,11,24,38,37
2016-01-01 12:39:17,8,11,24,38,38
2016-01-01 12:39:24,8,10,24,38,38
2016-01-01 12:39:35,8,10,24,37,38
2016-01-01 12:39:40,9,10,24,37,38
2016-01-01 12:39:43,9,10,24,37,37
2016-01-01 12:40:05,9,10,24,36,37
2016-01-01 12:40:09,9,10,25,36,37
2016-01-01 12:40:22,9,10,25,35,37
2016-01-01 12:40:27,9,10,25,35,36
2016-01-01 12:40:28,9,10,25,35,35
2016-01-01 12:40:34,9,10,25,36,35
2016-01-01 12:40:37,9,10,24,35,35
2016-01-01 12:40:37,9,10,24,35,35
2016-01-01 12:40:41,9,10,24,34,35
2016-01-01 12:40:52,9,10,23,34,35
2016-01-01 12:40:57,9,10,23,34,36
2016-01-01 12:41:13,9,10,22,34,36
2016-01-01 12:41:24,9,7,22,34,36
2016-01-01 12:41:24,9,9,22,34,36
2016-01-01 12:41:24,9,7,22,34,36
2016-01-01 12:41:24,9,7,22,34,36
2016-01-01 12:41:24,9,8,22,34,36
2016-01-01 12:41:24,9,9,22,34,36
2016-01-01 12:41:24,9,8,22,34,36
2016-01-01 12:41:24,9,8,22,34,36
2016-01-01 12:41:24,9,9,22,34,36
2016-01-01 12:41:32,9,9,23,34,36
2016-01-01 12:41:43,9,9,22,34,36
2016-01-01 12:42:10,9,9,22,34,35
2016-01-01 12:42:13,9,9,22,33,35
2016-01-01 12:42:17,9,9,22,32,35
2016-01-01 12:42:27,9,9,22,33,35
2016-01-01 12:42:31,9,9,22,34,35
2016-01-01 12:42:41,9,9,21,34,35
2016-01-01 12:42:46,9,9,22,34,35
2016-01-01 12:42:47,9,9,22,34,36
2016-01-01 12:42:49,9,9,22,34,35
2016-01-01 12:43:40,9,9,21,34,35
2016-01-01 12:44:11,9,9,21,34,36
2016-01-01 12:44:28,9,9,21,35,36
2016-01-01 12:44:29,9,9,20,35,36
2016-01-01 12:44:34,9,9,20,34,36
2016-01-01 12:44:48,9,8,20,34,36
2016-01-01 12:45:01,9,8,20,35,36
2016-01-01 12:45:09,9,9,20,35,36
2016-01-01 12:45:17,9,9,21,35,36
2016-01-01 12:45:21,9,9,21,36,36
2016-01-01 12:45:24,8,8,21,36,36
2016-01-01 12:45:24,8,8,21,36,36
2016-01-01 12:45:28,8,8,21,35,36
2016-01-01 12:45:30,8,8,21,36,36
2016-01-01 12:45:36,8,8,21,36,37
2016-01-01 12:45:43,8,8,22,36,37
2016-01-01 12:46:12,8,8,22,36,38
2016-01-01 12:46:13,8,8,21,36,38
2016-01-01 12:46:26,8,8,21,35,38
2016-01-01 12:46:44,8,8,21,34,38
2016-01-01 12:47:02,8,8,22,34,38
2016-01-01 12:47:08,8,8,22,34,37
2016-01-01 12:47:12,8,8,22,34,38
2016-01-01 12:47:13,8,8,23,34,37
2016-01-01 12:47:13,8,8,23,34,37
2016-01-01 12:47:16,8,8,22,34,37
2016-01-01 12:47:17,8,8,22,33,37
2016-01-01 12:47:24,8,7,22,33,37
2016-01-01 12:47:51,8,7,22,33,38
2016-01-01 12:48:03,8,7,22,33,39
2016-01-01 12:48:10,8,7,22,34,39
2016-01-01 12:48:40,8,7,22,34,38
2016-01-01 12:48:43,8,7,22,34,37
2016-01-01 12:48:54,8,7,22,35,37
2016-01-01 12:49:03,8,7,22,35,36
2016-01-01 12:49:15,8,7,22,36,36
2016-01-01 12:49:23,8,7,21,36,36
2016-01-01 12:49:29,8,7,22,36,36
2016-01-01 12:49:41,8,7,22,35,36
2016-01-01 12:49:42,8,7,23,35,36
2016-01-01 12:49:49,8,7,23,34,36
2016-01-01 12:49:52,8,8,23,34,36
2016-01-01 12:49:56,8,8,24,34,36
2016-01-01 12:50:22,8,8,24,35,36
2016-01-01 12:50:28,8,8,23,35,36
2016-01-01 12:50:36,9,8,23,35,36
2016-01-01 12:50:37,9,8,23,35,35
2016-01-01 12:50:38,9,8,23,34,35
2016-01-01 12:50:49,9,8,23,34,34
2016-01-01 12:51:00,9,8,24,34,34
2016-01-01 12:51:01,9,8,24,35,34
2016-01-01 12:51:12,9,8,24,34,34
2016-01-01 12:51:18,9,8,24,34,35
2016-01-01 12:51:19,9,8,24,35,35
2016-01-01 12:51:27,9,8,24,36,35
2016-01-01 12:51:33,9,8,24,35,35
2016-01-01 12:51:41,9,8,24,34,35
2016-01-01 12:51:48,9,8,23,34,35
2016-01-01 12:51:50,9,8,23,35,35
2016-01-01 12:52:09,9,8,23,34,35
2016-01-01 12:52:16,9,8,23,35,35
2016-01-01 12:52:24,8,7,23,35,35
2016-01-01 12:52:24,8,7,23,35,35
2016-01-01 12:52:34,8,7,22,35,35
2016-01-01 12:52:47,8,7,21,35,35
2016-01-01 12:52:49,8,7,21,35,34
2016-01-01 12:52:49,8,7,21,35,33
2016-01-01 12:52:49,8,7,21,35,34
2016-01-01 12:52:49,8,7,21,35,33
2016-01-01 12:52:54,8,7,21,36,33
2016-01-01 12:52:56,8,7,21,37,33
2016-01-01 12:53:08,8,7,21,37,32
2016-01-01 12:53:21,8,7,21,36,32
2016-01-01 12:53:24,8,7,21,37,32
2016-01-01 12:53:38,8,7,21,36,32
2016-01-01 12:53:46,8,7,22,36,32
2016-01-01 12:53:47,8,7,21,36,31
2016-01-01 12:53:47,8,7,21,36,31
2016-01-01 12:53:55,8,7,21,37,31
2016-01-01 12:53:56,8,7,20,37,31
2016-01-01 12:54:04,8,7,20,37,32
2016-01-01 12:54:33,8,7,20,38,32
2016-01-01 12:54:36,8,7,19,38,32
2016-01-01 12:54:49,8,7,19,38,31
2016-01-01 12:54:51,8,7,20,38,31
2016-01-01 12:54:53,8,7,20,37,31
2016-01-01 12:55:00,8,7,20,38,31
2016-01-01 12:55:08,8,7,21,38,31
2016-01-01 12:55:17,8,7,21,38,32
2016-01-01 12:55:25,8,7,20,37,32
2016-01-01 12:55:25,8,7,20,37,32
2016-01-01 12:55:27,8,7,21,37,32
2016-01-01 12:55:41,8,7,21,38,32
2016-01-01 12:55:48,8,7,20,38,32
2016-01-01 12:56:24,8,7,20,37,32
2016-01-01 12:56:33,8,7,20,37,33
2016-01-01 12:56:46,8,7,19,37,33
2016-01-01 12:56:49,8,7,19,36,32
2016-01-01 12:56:49,8,7,19,36,32
2016-01-01 12:57:04,8,7,19,35,32
2016-01-01 12:57:06,8,7,19,35,33
2016-01-01 12:57:10,8,7,19,35,32
2016-01-01 12:57:18,8,7,19,34,32
2016-01-01 12:57:19,8,7,19,33,32
2016-01-01 12:57:20,8,7,19,34,32
2016-01-01 12:57:29,8,7,19,35,32
2016-01-01 12:57:34,8,7,19,35,33
2016-01-01 12:57:59,8,7,19,36,33
2016-01-01 12:58:00,9,7,19,36,33
2016-01-01 12:58:03,9,7,19,37,33
2016-01-01 12:58:08,9,7,19,37,34
2016-01-01 12:58:40,9,7,19,37,35
2016-01-01 12:58:43,9,7,19,37,34
2016-01-01 12:58:46,9,7,19,38,34
2016-01-01 12:59:05,9,7,19,37,34
2016-01-01 12:59:20,9,7,19,37,35
2016-01-01 12:59:23,10,7,19,38,35
2016-01-01 12:59:23,10,7,19,38,35
2016-01-01 12:59:24,9,6,19,38,35
2016-01-01 12:59:24,9,6,19,38,35
2016-01-01 12:59:28,9,7,19,38,35
2016-01-01 12:59:34,9,7,19,37,35
2016-01-01 12:59:43,9,7,19,36,35
2016-01-01 12:59:49,9,7,19,36,34
2016-01-01 12:59:49,9,7,19,36,33
2016-01-01 12:59:49,9,7,19,36,32
2016-01-01 12:59:49,9,7,19,36,34
2016-01-01 12:59:49,9,7,19,36,33
2016-01-01 12:59:49,9,7,19,36,32
2016-01-01 12:59:49,9,7,19,36,34
2016-01-01 12:59:49,9,7,19,36,33
2016-01-01 12:59:49,9,7,19,36,32
2016-01-01 12:59:57,9,7,19,37,32
2016-01-01 13:00:08,9,7,19,36,32
2016-01-01 13:00:08,9,7,19,35,32
2016-01-01 13:00:08,9,7,19,35,32
2016-01-01 13:00:08,9,7,19,36,32
2016-01-01 13:00:12,9,7,19,36,33
2016-01-01 13:00:36,9,7,20,36,33
2016-01-01 13:00:41,9,7,20,34,33
2016-01-01 13:00:47,8,7,20,34,33
2016-01-01 13:00:52,8,7,20,34,34
2016-01-01 13:01:00,8,7,20,35,34
2016-01-01 13:01:10,8,7,20,36,34
2016-01-01 13:01:12,8,7,20,37,34
2016-01-01 13:01:18,8,8,20,37,34
2016-01-01 13:01:21,8,8,20,38,34
2016-01-01 13:01:24,8,6,20,38,34
2016-01-01 13:01:24,8,7,20,38,34
2016-01-01 13:01:24,8,6,20,38,34
2016-01-01 13:01:24,8,7,20,38,34
2016-01-01 13:01:25,8,7,21,38,34
2016-01-01 13:01:30,8,7,21,37,34
2016-01-01 13:01:32,8,7,21,36,34
2016-01-01 13:01:42,8,7,21,37,34
2016-01-01 13:01:49,8,7,21,37,33
2016-01-01 13:01:49,8,7,21,37,32
2016-01-01 13:01:49,8,7,21,37,33
2016-01-01 13:01:49,8,7,21,37,32
2016-01-01 13:01:52,8,7,21,38,32
2016-01-01 13:02:05,8,7,21,37,32
2016-01-01 13:02:08,8,7,21,36,32
2016-01-01 13:02:19,8,7,21,35,32
2016-01-01 13:02:22,8,7,20,35,32
2016-01-01 13:02:24,7,5,20,35,32
2016-01-01 13:02:24,7,5,20,35,32
2016-01-01 13:02:37,7,5,20,34,32
2016-01-01 13:02:47,7,5,20,33,32
2016-01-01 13:02:49,7,5,20,32,32
2016-01-01 13:02:59,7,5,20,31,32
2016-01-01 13:03:01,7,5,20,32,32
2016-01-01 13:03:06,7,5,20,31,32
2016-01-01 13:03:07,7,5,21,31,32
2016-01-01 13:03:09,7,5,21,30,32
2016-01-01 13:03:10,7,5,21,31,32
2016-01-01 13:03:12,7,5,21,30,32
2016-01-01 13:03:13,7,5,21,30,31
2016-01-01 13:03:26,7,6,21,30,31
2016-01-01 13:03:43,7,6,21,30,32
2016-01-01 13:03:49,7,6,21,30,31
2016-01-01 13:03:51,7,7,21,29,31
2016-01-01 13:03:51,7,7,21,29,31
2016-01-01 13:03:54,7,7,21,30,31
2016-01-01 13:03:57,7,7,21,29,31
2016-01-01 13:04:03,7,7,21,29,32
2016-01-01 13:04:08,7,7,21,30,32
2016-01-01 13:04:12,7,7,21,31,32
2016-01-01 13:04:24,6,7,21,31,32
2016-01-01 13:04:43,6,7,22,31,32
2016-01-01 13:04:52,6,7,22,30,32
2016-01-01 13:05:01,6,7,23,30,32
2016-01-01 13:05:03,6,7,23,30,33
2016-01-01 13:05:08,6,8,23,30,33
2016-01-01 13:05:11,6,9,23,30,33
2016-01-01 13:05:22,6,9,22,30,33
2016-01-01 13:05:29,6,9,22,31,33
2016-01-01 13:05:38,6,9,22,30,33
2016-01-01 13:05:43,6,9,22,30,34
2016-01-01 13:05:49,6,9,22,30,33
2016-01-01 13:06:12,6,9,22,30,34
2016-01-01 13:06:21,6,9,22,30,35
2016-01-01 13:06:24,6,8,22,30,35
2016-01-01 13:06:29,6,8,23,30,35
2016-01-01 13:06:30,6,8,23,31,35
2016-01-01 13:06:40,6,8,24,31,35
2016-01-01 13:06:52,6,8,24,32,35
2016-01-01 13:07:14,6,9,24,32,35
2016-01-01 13:07:16,7,9,24,32,36
2016-01-01 13:07:16,7,9,24,32,36
2016-01-01 13:07:30,7,9,24,32,35
2016-01-01 13:07:31,7,9,24,33,35
2016-01-01 13:07:41,8,9,24,33,35
2016-01-01 13:07:49,8,9,24,33,34
2016-01-01 13:07:49,8,9,24,33,33
2016-01-01 13:07:49,8,9,24,33,34
2016-01-01 13:07:49,8,9,24,33,33
2016-01-01 13:08:11,8,9,24,34,33
2016-01-01 13:08:12,8,9,24,35,33
2016-01-01 13:08:12,8,9,24,34,33
2016-01-01 13:08:12,8,9,24,35,33
2016-01-01 13:08:12,8,9,24,34,33
